Dependency=Location Region	Dependency=Vintage	Dependency=Geometry Building Type RECS	Dependency=Geometry Foundation Type	Option=None	Option=Uninsulated	"Option=Wall R-5, Exterior"	"Option=Wall R-10, Exterior"	"Option=Wall R-15, Exterior"	sampling_probability
CR08	2010s	Multi-Family with 5+ Units	Ambient	0	0	0	0.2	0.8	0
CR09	2010s	Multi-Family with 5+ Units	Ambient	0	0	0	0.2	0.8	0
CR10	2010s	Multi-Family with 5+ Units	Ambient	0	1	0	0	0	0
CR11	2010s	Multi-Family with 5+ Units	Ambient	0	1	0	0	0	0
CR02	<1940	Single-Family Attached	Ambient	0	0.4	0.6	0	0	0
CR03	<1940	Single-Family Attached	Ambient	0	0.4	0.6	0	0	0
CR04	<1940	Single-Family Attached	Ambient	0	0.4	0.6	0	0	0
CR05	<1940	Single-Family Attached	Ambient	0	0.4	0.6	0	0	0
CR06	<1940	Single-Family Attached	Ambient	0	0.4	0.6	0	0	0
CR07	<1940	Single-Family Attached	Ambient	0	0.4	0.6	0	0	0
CR08	<1940	Single-Family Attached	Ambient	0	0.4	0.6	0	0	0
CR09	<1940	Single-Family Attached	Ambient	0	0.4	0.6	0	0	0
CR10	<1940	Single-Family Attached	Ambient	0	0.4	0.6	0	0	0
CR11	<1940	Single-Family Attached	Ambient	0	0.4	0.6	0	0	0
CR02	1940s	Single-Family Attached	Ambient	0	0.2	0.8	0	0	0
CR03	1940s	Single-Family Attached	Ambient	0	0.2	0.8	0	0	0
CR04	1940s	Single-Family Attached	Ambient	0	0.2	0.8	0	0	0
CR05	1940s	Single-Family Attached	Ambient	0	0.2	0.8	0	0	0
CR06	1940s	Single-Family Attached	Ambient	0	0.2	0.8	0	0	0
CR07	1940s	Single-Family Attached	Ambient	0	0.2	0.8	0	0	0
CR08	1940s	Single-Family Attached	Ambient	0	0.2	0.8	0	0	0
CR09	1940s	Single-Family Attached	Ambient	0	0.2	0.8	0	0	0
CR10	1940s	Single-Family Attached	Ambient	0	0.2	0.8	0	0	0
CR11	1940s	Single-Family Attached	Ambient	0	0.2	0.8	0	0	0
CR02	1950s	Single-Family Attached	Ambient	0	0.4	0.6	0	0	0
CR03	1950s	Single-Family Attached	Ambient	0	0.4	0.6	0	0	0
CR04	1950s	Single-Family Attached	Ambient	0	0.4	0.6	0	0	0
CR05	1950s	Single-Family Attached	Ambient	0	0.4	0.6	0	0	0
CR06	1950s	Single-Family Attached	Ambient	0	0.4	0.6	0	0	0
CR07	1950s	Single-Family Attached	Ambient	0	0.4	0.6	0	0	0
CR08	1950s	Single-Family Attached	Ambient	0	0.4	0.6	0	0	0
CR09	1950s	Single-Family Attached	Ambient	0	0.4	0.6	0	0	0
CR10	1950s	Single-Family Attached	Ambient	0	0.4	0.6	0	0	0
CR11	1950s	Single-Family Attached	Ambient	0	0.4	0.6	0	0	0
CR02	1960s	Single-Family Attached	Ambient	0	0.2	0.8	0	0	0
CR03	1960s	Single-Family Attached	Ambient	0	0.2	0.8	0	0	0
CR04	1960s	Single-Family Attached	Ambient	0	0.2	0.8	0	0	0
CR05	1960s	Single-Family Attached	Ambient	0	0.2	0.8	0	0	0
CR06	1960s	Single-Family Attached	Ambient	0	0.2	0.8	0	0	0
CR07	1960s	Single-Family Attached	Ambient	0	0.2	0.8	0	0	0
CR08	1960s	Single-Family Attached	Ambient	0	0.2	0.8	0	0	0
CR09	1960s	Single-Family Attached	Ambient	0	0.2	0.8	0	0	0
CR10	1960s	Single-Family Attached	Ambient	0	0.2	0.8	0	0	0
CR11	1960s	Single-Family Attached	Ambient	0	0.2	0.8	0	0	0
CR02	1970s	Single-Family Attached	Ambient	0	0	0.6	0.4	0	0
CR03	1970s	Single-Family Attached	Ambient	0	0	0.6	0.4	0	0
CR04	1970s	Single-Family Attached	Ambient	0	0	0.6	0.4	0	0
CR05	1970s	Single-Family Attached	Ambient	0	0	0.6	0.4	0	0
CR06	1970s	Single-Family Attached	Ambient	0	0	0.6	0.4	0	0
CR07	1970s	Single-Family Attached	Ambient	0	0	0.6	0.4	0	0
CR08	1970s	Single-Family Attached	Ambient	0	0	0.6	0.4	0	0
CR09	1970s	Single-Family Attached	Ambient	0	0	0.6	0.4	0	0
CR10	1970s	Single-Family Attached	Ambient	0	0	0.6	0.4	0	0
CR11	1970s	Single-Family Attached	Ambient	0	0	0.6	0.4	0	0
CR02	1980s	Single-Family Attached	Ambient	0	0	0.2	0.8	0	0
CR03	1980s	Single-Family Attached	Ambient	0	0	0.2	0.8	0	0
CR04	1980s	Single-Family Attached	Ambient	0	0	0.2	0.8	0	0
CR05	1980s	Single-Family Attached	Ambient	0	0	0.2	0.8	0	0
CR06	1980s	Single-Family Attached	Ambient	0	0	0.2	0.8	0	0
CR07	1980s	Single-Family Attached	Ambient	0	0	0.2	0.8	0	0
CR08	1980s	Single-Family Attached	Ambient	0	0	0.2	0.8	0	0
CR09	1980s	Single-Family Attached	Ambient	0	0	0.2	0.8	0	0
CR10	1980s	Single-Family Attached	Ambient	0	0	0.2	0.8	0	0
CR11	1980s	Single-Family Attached	Ambient	0	0	0.2	0.8	0	0
CR02	1990s	Single-Family Attached	Ambient	0	0	0	0.4	0.6	0
CR03	1990s	Single-Family Attached	Ambient	0	0	0	0.4	0.6	0
CR04	1990s	Single-Family Attached	Ambient	0	0	0	0.4	0.6	0
CR05	1990s	Single-Family Attached	Ambient	0	0	0	0.4	0.6	0
CR06	1990s	Single-Family Attached	Ambient	0	0	0	0.4	0.6	0
CR07	1990s	Single-Family Attached	Ambient	0	0	0	0.4	0.6	0
CR08	1990s	Single-Family Attached	Ambient	0	0	0	0.4	0.6	0
CR09	1990s	Single-Family Attached	Ambient	0	0	0	0.4	0.6	0
CR10	1990s	Single-Family Attached	Ambient	0	0	0	0.4	0.6	0
CR11	1990s	Single-Family Attached	Ambient	0	0	0	0.4	0.6	0
CR02	2000s	Single-Family Attached	Ambient	0	0	0	0.6	0.4	0
CR03	2000s	Single-Family Attached	Ambient	0	0	0	0.6	0.4	0
CR04	2000s	Single-Family Attached	Ambient	0	0	0	0.6	0.4	0
CR05	2000s	Single-Family Attached	Ambient	0	0	0	0.6	0.4	0
CR06	2000s	Single-Family Attached	Ambient	0	0	0	0.6	0.4	0
CR07	2000s	Single-Family Attached	Ambient	0	0	0	0.6	0.4	0
CR08	2000s	Single-Family Attached	Ambient	0	0	0	0.6	0.4	0
CR09	2000s	Single-Family Attached	Ambient	0	0	0	0.6	0.4	0
CR10	2000s	Single-Family Attached	Ambient	0	0	0	0.6	0.4	0
CR11	2000s	Single-Family Attached	Ambient	0	0	0	0.6	0.4	0
CR02	2010s	Single-Family Attached	Ambient	0	0	0	0.2	0.8	0
CR03	2010s	Single-Family Attached	Ambient	0	0	0	0.2	0.8	0
CR04	2010s	Single-Family Attached	Ambient	0	0	0	0.2	0.8	0
CR05	2010s	Single-Family Attached	Ambient	0	0	0	0.2	0.8	0
CR06	2010s	Single-Family Attached	Ambient	0	0	0	0.2	0.8	0
CR07	2010s	Single-Family Attached	Ambient	0	0	0	0.2	0.8	0
CR08	2010s	Single-Family Attached	Ambient	0	0	0	0.2	0.8	0
CR09	2010s	Single-Family Attached	Ambient	0	0	0	0.2	0.8	0
CR10	2010s	Single-Family Attached	Ambient	0	1	0	0	0	0
CR11	2010s	Single-Family Attached	Ambient	0	1	0	0	0	0
CR02	<1940	Single-Family Detached	Ambient	0	0.4	0.6	0	0	3.67E-05
CR03	<1940	Single-Family Detached	Ambient	0	0.4	0.6	0	0	4.49E-05
CR04	<1940	Single-Family Detached	Ambient	0	0.4	0.6	0	0	0.000163596
CR05	<1940	Single-Family Detached	Ambient	0	0.4	0.6	0	0	0.000164959
CR06	<1940	Single-Family Detached	Ambient	0	0.4	0.6	0	0	6.78E-05
CR07	<1940	Single-Family Detached	Ambient	0	0.4	0.6	0	0	0.000163039
CR08	<1940	Single-Family Detached	Ambient	0	0.4	0.6	0	0	0.000178182
CR09	<1940	Single-Family Detached	Ambient	0	0.4	0.6	0	0	0.000721814
CR10	<1940	Single-Family Detached	Ambient	0	0.4	0.6	0	0	3.50E-05
CR11	<1940	Single-Family Detached	Ambient	0	0.4	0.6	0	0	0.000256425
CR02	1940s	Single-Family Detached	Ambient	0	0.2	0.8	0	0	7.39E-06
CR03	1940s	Single-Family Detached	Ambient	0	0.2	0.8	0	0	3.32E-05
CR04	1940s	Single-Family Detached	Ambient	0	0.2	0.8	0	0	0.000157928
CR05	1940s	Single-Family Detached	Ambient	0	0.2	0.8	0	0	4.89E-07
CR06	1940s	Single-Family Detached	Ambient	0	0.2	0.8	0	0	0
CR07	1940s	Single-Family Detached	Ambient	0	0.2	0.8	0	0	0.000111978
CR08	1940s	Single-Family Detached	Ambient	0	0.2	0.8	0	0	0.000140464
CR09	1940s	Single-Family Detached	Ambient	0	0.2	0.8	0	0	0.000987069
CR10	1940s	Single-Family Detached	Ambient	0	0.2	0.8	0	0	9.72E-06
CR11	1940s	Single-Family Detached	Ambient	0	0.2	0.8	0	0	0.000156991
CR02	1950s	Single-Family Detached	Ambient	0	0.4	0.6	0	0	1.56E-05
CR03	1950s	Single-Family Detached	Ambient	0	0.4	0.6	0	0	8.37E-05
CR04	1950s	Single-Family Detached	Ambient	0	0.4	0.6	0	0	0.000351232
CR05	1950s	Single-Family Detached	Ambient	0	0.4	0.6	0	0	5.89E-07
CR06	1950s	Single-Family Detached	Ambient	0	0.4	0.6	0	0	0
CR07	1950s	Single-Family Detached	Ambient	0	0.4	0.6	0	0	0.000271663
CR08	1950s	Single-Family Detached	Ambient	0	0.4	0.6	0	0	0.000291653
CR09	1950s	Single-Family Detached	Ambient	0	0.4	0.6	0	0	0.00257207
CR10	1950s	Single-Family Detached	Ambient	0	0.4	0.6	0	0	2.49E-05
CR11	1950s	Single-Family Detached	Ambient	0	0.4	0.6	0	0	0.000379504
CR02	1960s	Single-Family Detached	Ambient	0	0.2	0.8	0	0	6.11E-05
CR03	1960s	Single-Family Detached	Ambient	0	0.2	0.8	0	0	7.16E-05
CR04	1960s	Single-Family Detached	Ambient	0	0.2	0.8	0	0	0.000265647
CR05	1960s	Single-Family Detached	Ambient	0	0.2	0.8	0	0	4.00E-05
CR06	1960s	Single-Family Detached	Ambient	0	0.2	0.8	0	0	0.000194059
CR07	1960s	Single-Family Detached	Ambient	0	0.2	0.8	0	0	0.000242835
CR08	1960s	Single-Family Detached	Ambient	0	0.2	0.8	0	0	0.000384277
CR09	1960s	Single-Family Detached	Ambient	0	0.2	0.8	0	0	0.00132973
CR10	1960s	Single-Family Detached	Ambient	0	0.2	0.8	0	0	2.55E-05
CR11	1960s	Single-Family Detached	Ambient	0	0.2	0.8	0	0	0.000180283
CR02	1970s	Single-Family Detached	Ambient	0	0	0.6	0.4	0	8.36E-05
CR03	1970s	Single-Family Detached	Ambient	0	0	0.6	0.4	0	6.76E-05
CR04	1970s	Single-Family Detached	Ambient	0	0	0.6	0.4	0	0.000271818
CR05	1970s	Single-Family Detached	Ambient	0	0	0.6	0.4	0	7.88E-05
CR06	1970s	Single-Family Detached	Ambient	0	0	0.6	0.4	0	0.00028994
CR07	1970s	Single-Family Detached	Ambient	0	0	0.6	0.4	0	0.000205724
CR08	1970s	Single-Family Detached	Ambient	0	0	0.6	0.4	0	0.000463298
CR09	1970s	Single-Family Detached	Ambient	0	0	0.6	0.4	0	0.00182029
CR10	1970s	Single-Family Detached	Ambient	0	0	0.6	0.4	0	4.01E-05
CR11	1970s	Single-Family Detached	Ambient	0	0	0.6	0.4	0	0.000192605
CR02	1980s	Single-Family Detached	Ambient	0	0	0.2	0.8	0	0.000153911
CR03	1980s	Single-Family Detached	Ambient	0	0	0.2	0.8	0	9.30E-05
CR04	1980s	Single-Family Detached	Ambient	0	0	0.2	0.8	0	0.000159938
CR05	1980s	Single-Family Detached	Ambient	0	0	0.2	0.8	0	0.000177796
CR06	1980s	Single-Family Detached	Ambient	0	0	0.2	0.8	0	7.62E-05
CR07	1980s	Single-Family Detached	Ambient	0	0	0.2	0.8	0	0.000141175
CR08	1980s	Single-Family Detached	Ambient	0	0	0.2	0.8	0	0.000239262
CR09	1980s	Single-Family Detached	Ambient	0	0	0.2	0.8	0	0.00198604
CR10	1980s	Single-Family Detached	Ambient	0	0	0.2	0.8	0	0.000165806
CR11	1980s	Single-Family Detached	Ambient	0	0	0.2	0.8	0	0.000431147
CR02	1990s	Single-Family Detached	Ambient	0	0	0	0.4	0.6	0.000196458
CR03	1990s	Single-Family Detached	Ambient	0	0	0	0.4	0.6	7.81E-05
CR04	1990s	Single-Family Detached	Ambient	0	0	0	0.4	0.6	0.00024334
CR05	1990s	Single-Family Detached	Ambient	0	0	0	0.4	0.6	0.000268749
CR06	1990s	Single-Family Detached	Ambient	0	0	0	0.4	0.6	0.000120326
CR07	1990s	Single-Family Detached	Ambient	0	0	0	0.4	0.6	0.000131795
CR08	1990s	Single-Family Detached	Ambient	0	0	0	0.4	0.6	0.000276544
CR09	1990s	Single-Family Detached	Ambient	0	0	0	0.4	0.6	0.00207469
CR10	1990s	Single-Family Detached	Ambient	0	0	0	0.4	0.6	0.000247755
CR11	1990s	Single-Family Detached	Ambient	0	0	0	0.4	0.6	0.000365646
CR02	2000s	Single-Family Detached	Ambient	0	0	0	0.6	0.4	3.44E-05
CR03	2000s	Single-Family Detached	Ambient	0	0	0	0.6	0.4	2.05E-05
CR04	2000s	Single-Family Detached	Ambient	0	0	0	0.6	0.4	7.27E-05
CR05	2000s	Single-Family Detached	Ambient	0	0	0	0.6	0.4	0.000190451
CR06	2000s	Single-Family Detached	Ambient	0	0	0	0.6	0.4	0.000263483
CR07	2000s	Single-Family Detached	Ambient	0	0	0	0.6	0.4	4.67E-05
CR08	2000s	Single-Family Detached	Ambient	0	0	0	0.6	0.4	0.000154269
CR09	2000s	Single-Family Detached	Ambient	0	0	0	0.6	0.4	0.00198243
CR10	2000s	Single-Family Detached	Ambient	0	0	0	0.6	0.4	0.000163238
CR11	2000s	Single-Family Detached	Ambient	0	0	0	0.6	0.4	0.000369248
CR02	2010s	Single-Family Detached	Ambient	0	0	0	0.2	0.8	1.13E-05
CR03	2010s	Single-Family Detached	Ambient	0	0	0	0.2	0.8	5.87E-06
CR04	2010s	Single-Family Detached	Ambient	0	0	0	0.2	0.8	1.86E-05
CR05	2010s	Single-Family Detached	Ambient	0	0	0	0.2	0.8	6.74E-05
CR06	2010s	Single-Family Detached	Ambient	0	0	0	0.2	0.8	9.31E-05
CR07	2010s	Single-Family Detached	Ambient	0	0	0	0.2	0.8	1.31E-05
CR08	2010s	Single-Family Detached	Ambient	0	0	0	0.2	0.8	4.76E-05
CR09	2010s	Single-Family Detached	Ambient	0	0	0	0.2	0.8	0.000733046
CR10	2010s	Single-Family Detached	Ambient	0	1	0	0	0	3.59E-05
CR11	2010s	Single-Family Detached	Ambient	0	1	0	0	0	8.05E-05
CR02	<1940	Mobile Home	Slab	0	0.4	0.6	0	0	0
CR03	<1940	Mobile Home	Slab	0	0.4	0.6	0	0	0
CR04	<1940	Mobile Home	Slab	0	0.4	0.6	0	0	0
CR05	<1940	Mobile Home	Slab	0	0.4	0.6	0	0	0
CR06	<1940	Mobile Home	Slab	0	0.4	0.6	0	0	0
CR07	<1940	Mobile Home	Slab	0	0.4	0.6	0	0	0
CR08	<1940	Mobile Home	Slab	0	0.4	0.6	0	0	0
CR09	<1940	Mobile Home	Slab	0	0.4	0.6	0	0	0
CR10	<1940	Mobile Home	Slab	0	0.4	0.6	0	0	0
CR11	<1940	Mobile Home	Slab	0	0.4	0.6	0	0	0
CR02	1940s	Mobile Home	Slab	0	0.2	0.8	0	0	0
CR03	1940s	Mobile Home	Slab	0	0.2	0.8	0	0	0
CR04	1940s	Mobile Home	Slab	0	0.2	0.8	0	0	0
CR05	1940s	Mobile Home	Slab	0	0.2	0.8	0	0	0
CR06	1940s	Mobile Home	Slab	0	0.2	0.8	0	0	0
CR07	1940s	Mobile Home	Slab	0	0.2	0.8	0	0	0
CR08	1940s	Mobile Home	Slab	0	0.2	0.8	0	0	0
CR09	1940s	Mobile Home	Slab	0	0.2	0.8	0	0	0
CR10	1940s	Mobile Home	Slab	0	0.2	0.8	0	0	0
CR11	1940s	Mobile Home	Slab	0	0.2	0.8	0	0	0
CR02	1950s	Mobile Home	Slab	0	0.4	0.6	0	0	0
CR03	1950s	Mobile Home	Slab	0	0.4	0.6	0	0	0
CR04	1950s	Mobile Home	Slab	0	0.4	0.6	0	0	0
CR05	1950s	Mobile Home	Slab	0	0.4	0.6	0	0	0
CR06	1950s	Mobile Home	Slab	0	0.4	0.6	0	0	0
CR07	1950s	Mobile Home	Slab	0	0.4	0.6	0	0	0
CR08	1950s	Mobile Home	Slab	0	0.4	0.6	0	0	0
CR09	1950s	Mobile Home	Slab	0	0.4	0.6	0	0	0
CR10	1950s	Mobile Home	Slab	0	0.4	0.6	0	0	0
CR11	1950s	Mobile Home	Slab	0	0.4	0.6	0	0	0
CR02	1960s	Mobile Home	Slab	0	0.2	0.8	0	0	0
CR03	1960s	Mobile Home	Slab	0	0.2	0.8	0	0	0
CR04	1960s	Mobile Home	Slab	0	0.2	0.8	0	0	0
CR05	1960s	Mobile Home	Slab	0	0.2	0.8	0	0	0
CR06	1960s	Mobile Home	Slab	0	0.2	0.8	0	0	0
CR07	1960s	Mobile Home	Slab	0	0.2	0.8	0	0	0
CR08	1960s	Mobile Home	Slab	0	0.2	0.8	0	0	0
CR09	1960s	Mobile Home	Slab	0	0.2	0.8	0	0	0
CR10	1960s	Mobile Home	Slab	0	0.2	0.8	0	0	0
CR11	1960s	Mobile Home	Slab	0	0.2	0.8	0	0	0
CR02	1970s	Mobile Home	Slab	0	0	0.6	0.4	0	0
CR03	1970s	Mobile Home	Slab	0	0	0.6	0.4	0	0
CR04	1970s	Mobile Home	Slab	0	0	0.6	0.4	0	0
CR05	1970s	Mobile Home	Slab	0	0	0.6	0.4	0	0
CR06	1970s	Mobile Home	Slab	0	0	0.6	0.4	0	0
CR07	1970s	Mobile Home	Slab	0	0	0.6	0.4	0	0
CR08	1970s	Mobile Home	Slab	0	0	0.6	0.4	0	0
CR09	1970s	Mobile Home	Slab	0	0	0.6	0.4	0	0
CR10	1970s	Mobile Home	Slab	0	0	0.6	0.4	0	0
CR11	1970s	Mobile Home	Slab	0	0	0.6	0.4	0	0
CR02	1980s	Mobile Home	Slab	0	0	0.2	0.8	0	0
CR03	1980s	Mobile Home	Slab	0	0	0.2	0.8	0	0
CR04	1980s	Mobile Home	Slab	0	0	0.2	0.8	0	0
CR05	1980s	Mobile Home	Slab	0	0	0.2	0.8	0	0
CR06	1980s	Mobile Home	Slab	0	0	0.2	0.8	0	0
CR07	1980s	Mobile Home	Slab	0	0	0.2	0.8	0	0
CR08	1980s	Mobile Home	Slab	0	0	0.2	0.8	0	0
CR09	1980s	Mobile Home	Slab	0	0	0.2	0.8	0	0
CR10	1980s	Mobile Home	Slab	0	0	0.2	0.8	0	0
CR11	1980s	Mobile Home	Slab	0	0	0.2	0.8	0	0
CR02	1990s	Mobile Home	Slab	0	0	0	0.4	0.6	0
CR03	1990s	Mobile Home	Slab	0	0	0	0.4	0.6	0
CR04	1990s	Mobile Home	Slab	0	0	0	0.4	0.6	0
CR05	1990s	Mobile Home	Slab	0	0	0	0.4	0.6	0
CR06	1990s	Mobile Home	Slab	0	0	0	0.4	0.6	0
CR07	1990s	Mobile Home	Slab	0	0	0	0.4	0.6	0
CR08	1990s	Mobile Home	Slab	0	0	0	0.4	0.6	0
CR09	1990s	Mobile Home	Slab	0	0	0	0.4	0.6	0
CR10	1990s	Mobile Home	Slab	0	0	0	0.4	0.6	0
CR11	1990s	Mobile Home	Slab	0	0	0	0.4	0.6	0
CR02	2000s	Mobile Home	Slab	0	0	0	0.6	0.4	0
CR03	2000s	Mobile Home	Slab	0	0	0	0.6	0.4	0
CR04	2000s	Mobile Home	Slab	0	0	0	0.6	0.4	0
CR05	2000s	Mobile Home	Slab	0	0	0	0.6	0.4	0
CR06	2000s	Mobile Home	Slab	0	0	0	0.6	0.4	0
CR07	2000s	Mobile Home	Slab	0	0	0	0.6	0.4	0
CR08	2000s	Mobile Home	Slab	0	0	0	0.6	0.4	0
CR09	2000s	Mobile Home	Slab	0	0	0	0.6	0.4	0
CR10	2000s	Mobile Home	Slab	0	0	0	0.6	0.4	0
CR11	2000s	Mobile Home	Slab	0	0	0	0.6	0.4	0
CR02	2010s	Mobile Home	Slab	0	0	0	0.2	0.8	0
CR03	2010s	Mobile Home	Slab	0	0	0	0.2	0.8	0
CR04	2010s	Mobile Home	Slab	0	0	0	0.2	0.8	0
CR05	2010s	Mobile Home	Slab	0	0	0	0.2	0.8	0
CR06	2010s	Mobile Home	Slab	0	0	0	0.2	0.8	0
CR07	2010s	Mobile Home	Slab	0	0	0	0.2	0.8	0
CR08	2010s	Mobile Home	Slab	0	0	0	0.2	0.8	0
CR09	2010s	Mobile Home	Slab	0	0	0	0.2	0.8	0
CR10	2010s	Mobile Home	Slab	0	1	0	0	0	0
CR11	2010s	Mobile Home	Slab	0	1	0	0	0	0
CR02	<1940	Multi-Family with 2 - 4 Units	Slab	0	0.4	0.6	0	0	0.00012351
CR03	<1940	Multi-Family with 2 - 4 Units	Slab	0	0.4	0.6	0	0	0.000437142
CR04	<1940	Multi-Family with 2 - 4 Units	Slab	0	0.4	0.6	0	0	0.000379749
CR05	<1940	Multi-Family with 2 - 4 Units	Slab	0	0.4	0.6	0	0	4.16E-05
CR06	<1940	Multi-Family with 2 - 4 Units	Slab	0	0.4	0.6	0	0	4.33E-05
CR07	<1940	Multi-Family with 2 - 4 Units	Slab	0	0.4	0.6	0	0	0.000904036
CR08	<1940	Multi-Family with 2 - 4 Units	Slab	0	0.4	0.6	0	0	0.000173356
CR09	<1940	Multi-Family with 2 - 4 Units	Slab	0	0.4	0.6	0	0	0.000212881
CR10	<1940	Multi-Family with 2 - 4 Units	Slab	0	0.4	0.6	0	0	2.19E-05
CR11	<1940	Multi-Family with 2 - 4 Units	Slab	0	0.4	0.6	0	0	0.000257111
CR02	1940s	Multi-Family with 2 - 4 Units	Slab	0	0.2	0.8	0	0	4.74E-05
CR03	1940s	Multi-Family with 2 - 4 Units	Slab	0	0.2	0.8	0	0	0.000158274
CR04	1940s	Multi-Family with 2 - 4 Units	Slab	0	0.2	0.8	0	0	0.000224341
CR05	1940s	Multi-Family with 2 - 4 Units	Slab	0	0.2	0.8	0	0	2.78E-05
CR06	1940s	Multi-Family with 2 - 4 Units	Slab	0	0.2	0.8	0	0	4.36E-05
CR07	1940s	Multi-Family with 2 - 4 Units	Slab	0	0.2	0.8	0	0	0.000475728
CR08	1940s	Multi-Family with 2 - 4 Units	Slab	0	0.2	0.8	0	0	0.00012512
CR09	1940s	Multi-Family with 2 - 4 Units	Slab	0	0.2	0.8	0	0	0.00026317
CR10	1940s	Multi-Family with 2 - 4 Units	Slab	0	0.2	0.8	0	0	2.53E-05
CR11	1940s	Multi-Family with 2 - 4 Units	Slab	0	0.2	0.8	0	0	0.000249681
CR02	1950s	Multi-Family with 2 - 4 Units	Slab	0	0.4	0.6	0	0	6.89E-05
CR03	1950s	Multi-Family with 2 - 4 Units	Slab	0	0.4	0.6	0	0	0.000184651
CR04	1950s	Multi-Family with 2 - 4 Units	Slab	0	0.4	0.6	0	0	0.000285159
CR05	1950s	Multi-Family with 2 - 4 Units	Slab	0	0.4	0.6	0	0	6.50E-05
CR06	1950s	Multi-Family with 2 - 4 Units	Slab	0	0.4	0.6	0	0	5.80E-05
CR07	1950s	Multi-Family with 2 - 4 Units	Slab	0	0.4	0.6	0	0	0.00062905
CR08	1950s	Multi-Family with 2 - 4 Units	Slab	0	0.4	0.6	0	0	0.000183784
CR09	1950s	Multi-Family with 2 - 4 Units	Slab	0	0.4	0.6	0	0	0.000506203
CR10	1950s	Multi-Family with 2 - 4 Units	Slab	0	0.4	0.6	0	0	8.53E-05
CR11	1950s	Multi-Family with 2 - 4 Units	Slab	0	0.4	0.6	0	0	0.00043584
CR02	1960s	Multi-Family with 2 - 4 Units	Slab	0	0.2	0.8	0	0	0.000135022
CR03	1960s	Multi-Family with 2 - 4 Units	Slab	0	0.2	0.8	0	0	0.00022028
CR04	1960s	Multi-Family with 2 - 4 Units	Slab	0	0.2	0.8	0	0	0.000434226
CR05	1960s	Multi-Family with 2 - 4 Units	Slab	0	0.2	0.8	0	0	8.35E-05
CR06	1960s	Multi-Family with 2 - 4 Units	Slab	0	0.2	0.8	0	0	8.49E-05
CR07	1960s	Multi-Family with 2 - 4 Units	Slab	0	0.2	0.8	0	0	0.00073301
CR08	1960s	Multi-Family with 2 - 4 Units	Slab	0	0.2	0.8	0	0	0.000313781
CR09	1960s	Multi-Family with 2 - 4 Units	Slab	0	0.2	0.8	0	0	0.001136
CR10	1960s	Multi-Family with 2 - 4 Units	Slab	0	0.2	0.8	0	0	0.000171716
CR11	1960s	Multi-Family with 2 - 4 Units	Slab	0	0.2	0.8	0	0	0.000790271
CR02	1970s	Multi-Family with 2 - 4 Units	Slab	0	0	0.6	0.4	0	0.000193017
CR03	1970s	Multi-Family with 2 - 4 Units	Slab	0	0	0.6	0.4	0	0.0002748
CR04	1970s	Multi-Family with 2 - 4 Units	Slab	0	0	0.6	0.4	0	0.000580984
CR05	1970s	Multi-Family with 2 - 4 Units	Slab	0	0	0.6	0.4	0	0.000203615
CR06	1970s	Multi-Family with 2 - 4 Units	Slab	0	0	0.6	0.4	0	0.000177499
CR07	1970s	Multi-Family with 2 - 4 Units	Slab	0	0	0.6	0.4	0	0.000630187
CR08	1970s	Multi-Family with 2 - 4 Units	Slab	0	0	0.6	0.4	0	0.000492069
CR09	1970s	Multi-Family with 2 - 4 Units	Slab	0	0	0.6	0.4	0	0.00228377
CR10	1970s	Multi-Family with 2 - 4 Units	Slab	0	0	0.6	0.4	0	0.000326653
CR11	1970s	Multi-Family with 2 - 4 Units	Slab	0	0	0.6	0.4	0	0.00113446
CR02	1980s	Multi-Family with 2 - 4 Units	Slab	0	0	0.2	0.8	0	0.000116967
CR03	1980s	Multi-Family with 2 - 4 Units	Slab	0	0	0.2	0.8	0	0.000220898
CR04	1980s	Multi-Family with 2 - 4 Units	Slab	0	0	0.2	0.8	0	0.000362998
CR05	1980s	Multi-Family with 2 - 4 Units	Slab	0	0	0.2	0.8	0	0.000158996
CR06	1980s	Multi-Family with 2 - 4 Units	Slab	0	0	0.2	0.8	0	9.75E-05
CR07	1980s	Multi-Family with 2 - 4 Units	Slab	0	0	0.2	0.8	0	0.000423851
CR08	1980s	Multi-Family with 2 - 4 Units	Slab	0	0	0.2	0.8	0	0.000439253
CR09	1980s	Multi-Family with 2 - 4 Units	Slab	0	0	0.2	0.8	0	0.00258448
CR10	1980s	Multi-Family with 2 - 4 Units	Slab	0	0	0.2	0.8	0	0.000401197
CR11	1980s	Multi-Family with 2 - 4 Units	Slab	0	0	0.2	0.8	0	0.00103854
CR02	1990s	Multi-Family with 2 - 4 Units	Slab	0	0	0	0.4	0.6	0.000110554
CR03	1990s	Multi-Family with 2 - 4 Units	Slab	0	0	0	0.4	0.6	0.000103008
CR04	1990s	Multi-Family with 2 - 4 Units	Slab	0	0	0	0.4	0.6	0.000326098
CR05	1990s	Multi-Family with 2 - 4 Units	Slab	0	0	0	0.4	0.6	0.00013655
CR06	1990s	Multi-Family with 2 - 4 Units	Slab	0	0	0	0.4	0.6	0.000102084
CR07	1990s	Multi-Family with 2 - 4 Units	Slab	0	0	0	0.4	0.6	0.000356517
CR08	1990s	Multi-Family with 2 - 4 Units	Slab	0	0	0	0.4	0.6	0.000360582
CR09	1990s	Multi-Family with 2 - 4 Units	Slab	0	0	0	0.4	0.6	0.00170907
